Entry,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b3241,1435.79886958754,1.20204586363551,0.401831788939424,2.9914155542749197,0.0027768732848748603,0.00444601377475739,aaeA,p-hydroxybenzoic acid efflux system component,
b1631,242.839654876301,1.1993419907946599,0.263645411361399,4.54907212153458,5.3882975125397396e-06,1.2022837090637402e-05,rsxG,SoxR iron-sulfur cluster reduction factor component; putative membrane protein of electron transport complex,
b0526,1714.48966438081,1.19625135898907,0.156940945588056,7.6223024813997995,2.4919025376302897e-14,1.18903191229014e-13,cysS,cysteinyl-tRNA synthetase,eco00970  Aminoacyl-tRNA biosynthesis
b0408,3647.8765580754603,1.19439988421529,0.118124494462158,10.1113650445965,4.91940080524967e-24,5.11810601424603e-23,secD,SecYEG protein translocase auxillary subunit,"eco03060  Protein export, eco03070  Bacterial secretion system"
b1865,833.029088565237,1.19140657099548,0.186647047364457,6.383206098455349,1.73418255849731e-10,6.06164206547214e-10,nudB,dihydroneopterin triphosphate pyrophosphatase,"eco00790  Folate biosynthesis, eco01100  Metabolic pathways"
b0369,1409.85122907776,1.1905938074691298,0.258091131667522,4.613075233452331,3.96754610792556e-06,9.04286926488532e-06,hemB,5-aminolevulinate dehydratase (porphobilinogen synthase),"eco00860  Porphyrin and chlorophyll metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments"
b0157,224.986609189794,1.19039032925101,0.13375979316859,8.89946299296867,5.61175352884572e-19,3.7313238376009196e-18,yadS,UPF0126 family inner membrane protein,
b2532,1018.10508608744,1.18580664222143,0.122946831467667,9.644873544653079,5.16748446558219e-22,4.4948643564555896e-21,trmJ,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",
b2685,1037.5373246912,1.1824824790326298,0.163640301178436,7.22610793623041,4.970327604749651e-13,2.1302551107271103e-12,emrA,multidrug efflux system,
b3347,11932.886093718898,1.18246006434485,0.175266228023488,6.74665095312251,1.51296651748514e-11,5.75057331072791e-11,fkpA,FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase),
b1475,572.4172673963901,1.18217538216143,0.428507788378966,2.7588188924956802,0.00580106747295936,0.00886023719387518,fdnH,"formate dehydrogenase-N, Fe-S (beta) subunit, nitrate-inducible",eco02020  Two-component system
b0207,344.41655081144995,1.18089321534482,0.434431899397185,2.71824701865452,0.006562882149323279,0.00993230253403005,dkgB,"2,5-diketo-D-gluconate reductase B",
b3866,1360.9973754038099,1.18031148372387,0.132168734515103,8.9303380867961,4.2470883914759294e-19,2.8743687506596e-18,yihI,activator of Der GTPase,
b0114,53251.815108911105,1.1709038933503702,0.29162372043958196,4.01511883733392,5.9415849613010106e-05,0.00011693638651581299,aceE,"pyruvate dehydrogenase, decarboxylase component E1, thiamine triphosphate-binding","eco00010  Glycolysis / Gluconeogenesis, eco00020  Citrate cycle (TCA cycle), eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2570,361.48936994391096,1.16593572299832,0.21821192770568,5.343134700550911,9.13528258958052e-08,2.44807118284415e-07,rseC,SoxR iron-sulfur cluster reduction factor component,
b3792,739.311270187083,1.1633636999099601,0.205244449953488,5.6681859128156304,1.4431732681728e-08,4.21667255557537e-08,wzxE,O-antigen translocase,
b1378,884.266567483302,1.16286361088557,0.227908530547215,5.1023259554765,3.35504246780719e-07,8.493251590737091e-07,pfo,pyruvate-flavodoxin oxidoreductase,"eco00010  Glycolysis / Gluconeogenesis, eco00020  Citrate cycle (TCA cycle), eco00620  Pyruvate metabolism, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2832,276.20047305662496,1.16070224187099,0.178357028281928,6.50774602521563,7.62867496334926e-11,2.76865590667108e-10,ygdQ,UPF0053 family inner membrane protein,
b1863,432.6981942301,1.1544092667684198,0.25656904765583605,4.499409719589219,6.81424111063602e-06,1.5027582432682699e-05,ruvC,"component of RuvABC resolvasome, endonuclease",eco03440  Homologous recombination
b1082,314.22253207505,1.15435592259593,0.6091997997783231,1.89487245894693,0.0581093006848303,0.0760003359454029,flgK,flagellar hook-filament junction protein 1,eco02040  Flagellar assembly
b1714,3661.1653209374394,1.15292260061459,0.267800803787953,4.3051498886743,1.66872710847674e-05,3.50802933343011e-05,pheS,"phenylalanine tRNA synthetase, alpha subunit",eco00970  Aminoacyl-tRNA biosynthesis
b4081,45.681847736163505,1.14500132700694,0.485658351034753,2.35762717673314,0.0183921541481998,0.0259959429702578,mdtO,"membrane translocase (MDR) of MdtNOP efflux pump, PET family",
b2752,119.216888829227,1.14459347261297,0.385534421214623,2.9688489785346204,0.00298917465972552,0.00477152850315993,cysD,"sulfate adenylyltransferase, subunit 2","eco00230  Purine metabolism, eco00261  Monobactam biosynthesis, eco00450  Selenocompound metabolism, eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics"
b3702,5167.10344394711,1.14259081273328,0.176142778609873,6.48673094492243,8.77187797258987e-11,3.16623023963006e-10,dnaA,"chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator",eco02020  Two-component system
b2415,7934.562646218579,1.14049100006954,0.167751472989784,6.79869440037046,1.0557148821830098e-11,4.05327291234665e-11,ptsH,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),eco02060  Phosphotransferase system (PTS)
b1528,411.30658526191,1.14048358576973,0.248808545245655,4.58377980805964,4.5664511158828794e-06,1.03016962673786e-05,ydeA,"arabinose efflux transporter, arabinose-inducible",
b0193,120.352847337994,1.14024548228439,0.287319654282243,3.9685606789860897,7.23080464387427e-05,0.00014064021055863998,yaeF,putative lipoprotein,
b3731,4699.80311973072,1.1376989955144199,0.20080895355469602,5.66557902610919,1.46528871722951e-08,4.27657972146303e-08,atpC,"F1 sector of membrane-bound ATP synthase, epsilon subunit","eco00190  Oxidative phosphorylation, eco01100  Metabolic pathways"
b0961,252.723333278149,1.13403731804472,0.20460792972679898,5.542489577793651,2.9820115831648796e-08,8.38058975650045e-08,yccF,DUF307 family inner membrane protein,
b1929,224.55811403514198,1.12455671924362,0.27154972994824106,4.141255155945,3.45410456280493e-05,6.95276130889338e-05,yedE,UPF0394 family sulphur transport domain-containing inner membrane protein,
b4703,72.31930317957091,1.1245028794318102,0.293424729233515,3.8323384752513703,0.0001269309372623,0.0002396781327807,pmrR,putative membrane-bound BasS regulator,
b2958,569.303029581455,1.1228947742200002,0.28693350251356603,3.9134320822885003,9.09935020379497e-05,0.000174552249390225,yggN,DUF2884 family putative periplasmic protein,
b0067,112.04192181371201,1.12111216254076,0.20684036781558604,5.42018066579883,5.95388350482867e-08,1.6217302811407e-07,thiP,thiamine/thiamine pyrophosphate ABC transporter permease,eco02010  ABC transporters
b0463,2353.6344224424897,1.1209952262393001,0.19903218861751298,5.63223081666232,1.77893375016032e-08,5.1187757474786696e-08,acrA,multidrug efflux system,"eco01501  beta-Lactam resistance, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b0143,2399.2533345379898,1.11952065090306,0.17602457936171598,6.3600245770367,2.01721470585901e-10,7.02318978299731e-10,pcnB,poly(A) polymerase,eco03018  RNA degradation
b0639,641.1598886261239,1.11919853473651,0.17941079611216001,6.23818944561638,4.42664373512508e-10,1.49794462108251e-09,nadD,"nicotinic acid mononucleotide adenylyltransferase, NAD(P)-dependent","eco00760  Nicotinate and nicotinamide metabolism, eco01100  Metabolic pathways"
b2187,918.091995456318,1.11865916531448,0.152957838728807,7.313513152456711,2.602468207765e-13,1.14881000918478e-12,yejL,UPF0352 family protein,
b4147,1603.65339074415,1.11786059740615,0.158330398595219,7.06030305818927,1.6613985933635501e-12,6.7915107368158595e-12,efp,polyproline-specific translation elongation factor EF-P,
b3290,679.925021995276,1.11648685711142,0.134169873974437,8.32144224361532,8.68993598301189e-17,5.12320003620678e-16,trkA,NAD-binding component of TrK potassium transporter,
b2527,1431.66134664185,1.11478195245782,0.15826497081715302,7.043769361609121,1.87107761885881e-12,7.61344926814789e-12,hscB,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",
b3787,637.428239191937,1.11477379637156,0.157539838748879,7.076138995854469,1.4822619408738899e-12,6.11577127393226e-12,wecC,UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase,eco00520  Amino sugar and nucleotide sugar metabolism
b2525,1626.2182210199699,1.1139350038846398,0.198876470133957,5.60114026126033,2.12946337000622e-08,6.074694968415589e-08,fdx,[2Fe-2S] ferredoxin,
b0951,1522.8147035690197,1.11386985540537,0.15560492494817002,7.1583200581626105,8.167169899688442e-13,3.45023913119004e-12,pqiB,"paraquat-inducible, SoxRS-regulated MCE domain protein",
b3925,648.663588096652,1.1136916596995001,0.196618686036877,5.664220843641571,1.47694090006125e-08,4.3058507778708795e-08,glpX,"fructose 1,6-bisphosphatase II","eco00010  Glycolysis / Gluconeogenesis, eco00030  Pentose phosphate pathway, eco00051  Fructose and mannose metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2961,599.988975321577,1.11124379462385,0.11362790813807999,9.77967308236877,1.3765444661703697e-22,1.26068856829028e-21,mutY,adenine DNA glycosylase,eco03410  Base excision repair
b0851,713.582761457911,1.1105104987222199,0.335564086987451,3.30938423325304,0.000935014240107476,0.00158100240854374,nfsA,"nitroreductase A, NADPH-dependent, FMN-dependent","eco00633  Nitrotoluene degradation, eco01120  Microbial metabolism in diverse environments"
b1304,1265.97871812176,1.10938065902507,0.33549716470413105,3.30667670471497,0.0009440978384901301,0.00159432944972267,pspA,regulatory protein for phage-shock-protein operon,
b3175,3597.35952149117,1.10835316964678,0.24739338743335698,4.48012447359915,7.459952168021069e-06,1.63970613933388e-05,secG,preprotein translocase membrane subunit,"eco02024  Quorum sensing, eco03060  Protein export, eco03070  Bacterial secretion system"
b4502,14.6125915393312,1.10792382257905,0.39035106050175006,2.8382754261124505,0.00453580248106282,0.00703712513582437,yeiW,UPF0153 cysteine cluster protein,
b0950,564.168798798935,1.10676829913994,0.155156922098869,7.133218964183179,9.80483896688141e-13,4.10935825894729e-12,pqiA,"paraquat-inducible, SoxRS-regulated inner membrane protein",
b0009,574.278491549553,1.1066403735878798,0.11176276538221,9.901691048922741,4.0929489530354996e-23,3.9485794808738797e-22,mog,molybdochelatase incorporating molybdenum into molybdopterin,"eco00790  Folate biosynthesis, eco01100  Metabolic pathways, eco04122  Sulfur relay system"
b0632,1985.8857156159602,1.10630483262972,0.15468411820771302,7.152025983327871,8.55063780221462e-13,3.5950621377615497e-12,dacA,D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5),"eco00550  Peptidoglycan biosynthesis, eco01100  Metabolic pathways"
b3785,862.635412147674,1.10531251577742,0.161639367317734,6.838139335232049,8.022834779913111e-12,3.11178079986981e-11,wzzE,Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein,
b3164,11588.355428185801,1.1049936950143302,0.15780847213946697,7.002118961254309,2.5211985689861003e-12,1.0165258060061001e-11,pnp,polynucleotide phosphorylase/polyadenylase,"eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco03018  RNA degradation"
b3865,936.255592348227,1.10340436932972,0.149790151280113,7.36633456806058,1.7538334358288401e-13,7.793836022200859e-13,yihA,cell division GTP-binding protein,
b2124,627.47750208142,1.09963671664171,0.154268677705555,7.12806211213226,1.01791844680154e-12,4.25952309048027e-12,yehS,DUF1456 family protein,
b4483,168.52624580724,1.09381370211217,0.199682415810439,5.477766771163981,4.3072733869250094e-08,1.18909430754548e-07,tatD,quality control of Tat-exported FeS proteins; Mg-dependent cytoplasmic DNase,
b3101,75.7585725975156,1.08711293090728,0.31893202057974396,3.40860390540645,0.000652962130987309,0.0011292754455732301,yqjF,putative quinol oxidase subunit,
b3999,977.336877385359,1.08658472127994,0.118840545762719,9.14321551038185,6.06224219535679e-20,4.49249400678256e-19,yjaG,DUF416 domain protein,
b4388,1036.42188305826,1.08442506443987,0.181410840198167,5.977730235168299,2.2626801477000896e-09,7.1208664671985e-09,serB,3-phosphoserine phosphatase,"eco00260  Glycine, serine and threonine metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01230  Biosynthesis of amino acids"
b1855,723.91562617943,1.08410847818057,0.12164188606257301,8.91229586511758,4.9986532294819e-19,3.3573232956494898e-18,lpxM,myristoyl-acyl carrier protein (ACP)-dependent acyltransferase,"eco00540  Lipopolysaccharide biosynthesis, eco01100  Metabolic pathways"
b2380,514.2428514661281,1.0820301305481501,0.23162670542259903,4.67143945502315,2.99096263948453e-06,6.93620968754585e-06,ypdA,sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system,
b0735,271.13415773123796,1.08062185326596,0.191718695653294,5.6364970019416605,1.73544055786529e-08,5.00448239132241e-08,ybgE,putative inner membrane protein in cydABX-ybgE operon,
b3859,1652.3857917261998,1.07601773681126,0.141368859443407,7.61141980665137,2.7110109189729302e-14,1.2889447971389198e-13,srkA,Cpx stress response Thr/Ser protein kinase; MazF antagonist protein,
b3641,496.591172743022,1.07368874802885,0.11940649010196902,8.99187931168529,2.43038509075038e-19,1.69233901463537e-18,slmA,"nucleoid occlusion factor, anti-FtsZ division inhibitor",
b0738,766.204938638127,1.0725656233860201,0.21138065356364197,5.07409550166377,3.89343491251223e-07,9.80007857959671e-07,tolR,membrane spanning protein in TolA-TolQ-TolR complex,
b3644,975.4099355932229,1.06803383183677,0.16443061902032902,6.495346415406481,8.284256326369021e-11,2.9983809050282396e-10,yicC,UPF0701 family protein,
b1606,129.43282271420298,1.0651958688568,0.243248738766896,4.37903963760144,1.19203451367498e-05,2.5483219700078303e-05,folM,"dihydromonapterin reductase, NADPH-dependent; dihydrofolate reductase isozyme","eco00670  One carbon pool by folate, eco00790  Folate biosynthesis, eco01100  Metabolic pathways"
b2211,826.1818041916521,1.0635709310546502,0.268751964493446,3.95744430393023,7.575594357416949e-05,0.000146915583554292,yojI,microcin J25 efflux ABC transporter permease/ATPase,eco02010  ABC transporters
b3499,513.88130488911,1.06140921857398,0.17979371830768698,5.90348332836385,3.5590560581752004e-09,1.1017707960722e-08,rlmJ,"23S rRNA m(6)A2030 methyltransferase, SAM-dependent",
b1856,587.151179744858,1.05983499532017,0.322824776079681,3.28300388895361,0.0010270724878333,0.0017202167362511099,mepM,"murein DD-endopeptidase, space-maker hydrolase, septation protein",
b0842,440.979587975112,1.05767102656749,0.205893958653583,5.1369696978191906,2.7920395446200105e-07,7.136108778301441e-07,mdfA,multidrug efflux system protein,
b4106,6.75102697164911,1.05749009329161,0.66886688939895,1.58101725478126,0.113874092519131,0.14130400722790198,phnC,phosphonate ABC transporter ATPase,eco02010  ABC transporters
b0115,14733.8256117276,1.05577857894647,0.292754644929888,3.6063597870473396,0.00031052252216031003,0.000559277835228311,aceF,"pyruvate dehydrogenase, dihydrolipoyltransacetylase component E2","eco00010  Glycolysis / Gluconeogenesis, eco00020  Citrate cycle (TCA cycle), eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2522,983.525537624852,1.05200164136953,0.243563494799362,4.31920901051336,1.5658942807378502e-05,3.30231917869437e-05,sseB,"rhodanase-like enzyme, sulfur transfer from thiosulfate",
b0634,1317.39619992752,1.04662072520824,0.230389399702186,4.54283368315191,5.5503041151751e-06,1.23635237762884e-05,mrdB,cell wall shape-determining protein,
b2188,1096.5294669788302,1.04530551724349,0.14228689653494297,7.34646367795909,2.0351949566446498e-13,9.013976994955341e-13,yejM,essential inner membrane DUF3413 domain-containing protein; lipid A production and membrane permeability factor,
b3353,433.431763102031,1.0414297727604,0.134334563960593,7.75250793284963,9.0095186486392e-15,4.43455528290163e-14,yheT,UPF0017 family putative hydrolase,
b0393,700.492661653799,1.03976678337699,0.184550392216591,5.63405350099019,1.7602237401647602e-08,5.0704382004963095e-08,rdgC,nucleoid-associated ssDNA and dsDNA binding protein; competitive inhibitor of RecA function,
b1099,621.914783383182,1.0381747570720898,0.11656477031285001,8.90641961791469,5.27071491376302e-19,3.5133685090988196e-18,holB,"DNA polymerase III, delta prime subunit","eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways, eco03030  DNA replication, eco03430  Mismatch repair, eco03440  Homologous recombination"
b3390,4487.70612387705,1.0372856959249,0.161075331052747,6.439755170114941,1.19666374040186e-10,4.2499985318422105e-10,aroK,shikimate kinase I,"eco00400  Phenylalanine, tyrosine and tryptophan biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01230  Biosynthesis of amino acids"
b3739,1663.86759408963,1.0352112493078198,0.17749142395502301,5.832457851992579,5.461680378923901e-09,1.65598149088973e-08,atpI,"ATP synthase, membrane-bound accessory factor",
b2264,683.8040076883519,1.03272395230897,0.21942127420180604,4.706580781948951,2.51906189711926e-06,5.86749009048059e-06,menD,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase; SEPHCHC synthase,"eco00130  Ubiquinone and other terpenoid-quinone biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites"
b2321,511.856162957836,1.03123014679892,0.120318964219104,8.57080306077947,1.02765860857361e-17,6.39994903414506e-17,flk,putative flagella assembly protein,
b3807,583.0313266743319,1.0312214691086399,0.19349523244097103,5.329441227567361,9.85153936384538e-08,2.61622962285103e-07,cyaY,iron-dependent inhibitor of iron-sulfur cluster formation; frataxin; iron-binding and oxidizing protein,
b2231,4368.83844166963,1.02988714531683,0.125898906989099,8.18027074219162,2.8320682540880695e-16,1.57185712930871e-15,gyrA,"DNA gyrase (type II topoisomerase), subunit A",
b3920,1105.11837485205,1.0245674081428,0.18319449586246803,5.59278488864635,2.2345607479185498e-08,6.36765807113631e-08,yiiQ,DUF1454 family putative periplasmic protein,
b1097,719.0664559844851,1.02446888657922,0.14170868586797197,7.2294007971657095,4.8512972925e-13,2.08936553847443e-12,yceG,"septation protein, ampicillin sensitivity",
b0377,385.988631690735,1.02377382957794,0.28243151097213,3.62485696462874,0.000289121424376282,0.000523219057892412,sbmA,peptide antibiotic transporter,
b3904,30.644171603297895,1.02229770615873,0.568269654351265,1.7989658577243302,0.0720240816636699,0.0922645527058021,rhaB,rhamnulokinase,"eco00040  Pentose and glucuronate interconversions, eco00051  Fructose and mannose metabolism, eco01120  Microbial metabolism in diverse environments"
b3701,2733.62060042619,1.01968657222451,0.175674150181468,5.8044201219769205,6.458914256217671e-09,1.94280039929087e-08,dnaN,"DNA polymerase III, beta subunit","eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways, eco03030  DNA replication, eco03430  Mismatch repair, eco03440  Homologous recombination"
b4261,1005.63467231831,1.01792040265356,0.18315049573697897,5.557835912797019,2.7313997472203e-08,7.7089399248675e-08,lptF,lipopolysaccharide export ABC permease,eco02010  ABC transporters
b3189,2090.6552669469897,1.01663348811048,0.12279652884069803,8.27900835396855,1.24205224754359e-16,7.242120027984919e-16,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,"eco00520  Amino sugar and nucleotide sugar metabolism, eco00550  Peptidoglycan biosynthesis, eco01100  Metabolic pathways"
b3424,1254.128586887,1.01594033556098,0.18183323828394196,5.58720916565616,2.30747741079809e-08,6.54731290999714e-08,glpG,rhomboid intramembrane serine protease,
b0606,14691.3801864489,1.01362179889443,0.315514001571167,3.2126048094439303,0.00131537144881612,0.00218105028356822,ahpF,"alkyl hydroperoxide reductase, F52a subunit, FAD/NAD(P)-binding",
b1922,182.22257296809502,1.0054486541809302,0.804630644212451,1.24957787950648,0.211453787862236,0.25021717181022,fliA,"RNA polymerase, sigma 28 (sigma F) factor","eco02020  Two-component system, eco02026  Biofilm formation - Escherichia coli, eco02040  Flagellar assembly"
b2104,68.0631990291559,1.00514911658805,0.25331388914507796,3.96799843853957,7.24788087149252e-05,0.000140869069245932,thiM,hydoxyethylthiazole kinase,"eco00730  Thiamine metabolism, eco01100  Metabolic pathways"
b3726,287.68397681717204,1.00269121221863,0.320462876447388,3.1288841420083906,0.00175471480903371,0.0028693010525475604,pstA,phosphate ABC transporter permease,eco02010  ABC transporters
b1660,762.707696360557,1.00040912979537,0.29670769284514903,3.3716993321015094,0.0007470595630856361,0.00128032882484896,ydhC,putative arabinose efflux transporter,
b3732,6498.35881345598,0.999439851717182,0.190490709184338,5.246659304260461,1.54881929506554e-07,4.0443086513867003e-07,atpD,"F1 sector of membrane-bound ATP synthase, beta subunit","eco00190  Oxidative phosphorylation, eco01100  Metabolic pathways"
b0769,6.819227786622809,0.9966780750787879,0.7348997492246121,1.35620957297968,0.17503249701723098,0.210213315792989,ybhH,putative PrpF family isomerase,
b1851,2635.44823959424,0.995766522441985,0.21636454371933397,4.60226294625096,4.17925109135112e-06,9.47654114987566e-06,edd,6-phosphogluconate dehydratase,"eco00030  Pentose phosphate pathway, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b0657,735.566994629837,0.995216405287603,0.197048726832814,5.05061068540672,4.40399832547605e-07,1.10432963681361e-06,lnt,apolipoprotein N-acyltransferase,
b1123,2026.0885039206798,0.994769398605916,0.18756007327512197,5.30373752385317,1.13455412747209e-07,2.99499711461041e-07,potD,spermidine/putrescine ABC transporter periplasmic binding protein,eco02010  ABC transporters
b3620,741.728761809303,0.994500165154072,0.142273700785142,6.99004917750707,2.74789906293098e-12,1.10290109137003e-11,waaF,ADP-heptose:LPS heptosyltransferase II,"eco00540  Lipopolysaccharide biosynthesis, eco01100  Metabolic pathways"
b3784,1022.9153312085001,0.9922506411336469,0.176661948798003,5.61666305554114,1.9468053215807097e-08,5.5896910369628e-08,wecA,UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase,
b2593,359.521976083528,0.9916718951297241,0.13510156012303998,7.34019573294774,2.13281711110965e-13,9.43060632628984e-13,yfiH,UPF0124 family protein,
b4359,476.938233350194,0.9916209573090029,0.19250326298276604,5.151190384745731,2.5883826222764397e-07,6.64117901054101e-07,opgB,OPG periplasmic biosynthetic phosphoglycerol transferases I (membrane-bound) and II (soluble),
b2746,368.267236663702,0.984291716377008,0.135110154453079,7.28510540426357,3.2141890514637e-13,1.40763205620607e-12,ispF,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","eco00900  Terpenoid backbone biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics"
b2496,1348.5007315759801,0.9811616269135559,0.18446890158993198,5.3188457157654,1.044276394621e-07,2.76769757735216e-07,hda,ATPase regulatory factor involved in DnaA inactivation,
b0922,854.2443328752059,0.981114340784737,0.108576545723932,9.03615356560826,1.62281648860935e-19,1.15115832734775e-18,mukF,"chromosome condensin MukBEF, kleisin-like subunit, binds calcium",
b2813,1306.59046242399,0.978449297367443,0.21599642450660697,4.52993284311294,5.90024381240364e-06,1.30917127979225e-05,mltA,membrane-bound lytic murein transglycosylase A,
b1077,69.5836677629115,0.9782576260404101,0.6547745667193721,1.4940373004128602,0.135165870252613,0.165785970309839,flgF,flagellar component of cell-proximal portion of basal-body rod,eco02040  Flagellar assembly
b4159,566.484121890077,0.9743158530635551,0.21156197288670603,4.60534490092563,4.11782799387844e-06,9.353251427876281e-06,mscM,"mechanosensitive channel protein, miniconductance",
b3967,704.432293845159,0.972239909858647,0.212713067622071,4.5706637618805495,4.8618182050266405e-06,1.09031307674858e-05,murI,glutamate racemase,"eco00471  D-Glutamine and D-glutamate metabolism, eco01100  Metabolic pathways"
b3058,288.72460435560396,0.971381374327067,0.166931259877467,5.819050158970191,5.9182973842538495e-09,1.79033557131419e-08,folB,dihydroneopterin aldolase and dihydroneopterin triphosphate 2'-epimerase,"eco00790  Folate biosynthesis, eco01100  Metabolic pathways"
b2317,344.67417883093697,0.971378122541688,0.138697880527356,7.0035541916597595,2.4954932168178797e-12,1.0076930752234198e-11,dedA,DedA family inner membrane protein,
b2963,515.261537608354,0.9683714645185,0.20062135656763397,4.82686131270396,1.3870163929151801e-06,3.30913173597479e-06,mltC,membrane-bound lytic murein transglycosylase C,
b0766,364.88829544968803,0.9677117460595479,0.219631509815374,4.40606972502726,1.05263092445283e-05,2.26307118522963e-05,ybhA,pyridoxal phosphate (PLP) phosphatase,
b4102,4.02895293735829,0.96311187573384,0.585331835097562,1.64541174421738,0.0998849292694942,0.12482087487139301,phnF,putative DNA-binding transcriptional regulator of phosphonate uptake and biodegradation,
b1476,1135.7391078205,0.9621968534949391,0.402521979059965,2.3904206566359902,0.0168290849965107,0.0239018159534728,fdnI,"formate dehydrogenase-N, cytochrome B556 (gamma) subunit, nitrate-inducible",eco02020  Two-component system
b2944,133.454032629501,0.959478783745216,0.289008223971416,3.31990131824108,0.0009004927281989,0.00152652217757935,yggI,Zn-dependent metalloprotease-related protein,
b4262,737.1794884171229,0.9587807420277441,0.163260421668629,5.8727077403596795,4.2873393255709e-09,1.3179966663661202e-08,lptG,lipopolysaccharide export ABC permease,eco02010  ABC transporters
b3199,1804.2522186611,0.956386647159943,0.10698723747375301,8.939259202711689,3.9178788541062703e-19,2.65834593348949e-18,lptC,periplasmic membrane-anchored LPS-binding protein; LPS export protein,
b3735,3542.5488022349605,0.955658218963518,0.196923379602397,4.85294443398779,1.21641781918468e-06,2.9152271673866003e-06,atpH,"F1 sector of membrane-bound ATP synthase, delta subunit","eco00190  Oxidative phosphorylation, eco01100  Metabolic pathways"
b4146,881.0990128923511,0.9536691041745691,0.159050329845911,5.99602091425079,2.02210990012785e-09,6.38649710123713e-09,epmB,"EF-P-Lys34 lysylation protein; weak lysine 2,3-aminomutase",
b1633,238.92654123307702,0.9520251362412541,0.232334431848148,4.0976497915879,4.17366083829045e-05,8.331619416090709e-05,nth,DNA glycosylase and apyrimidinic (AP) lyase (endonuclease III),eco03410  Base excision repair
b2777,806.760370300456,0.9494866821596428,0.228792719615932,4.14998643205745,3.32494982836887e-05,6.723393212395289e-05,queE,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,"eco00790  Folate biosynthesis, eco01100  Metabolic pathways"
b0040,24.164752799542498,0.9483636616182209,0.49113037987425895,1.93098146740795,0.0534853443071134,0.070595332560583,caiT,putative transporter,
b0214,260.171576201185,0.9462894714165259,0.214867175378197,4.4040671626595405,1.0624002822772198e-05,2.28037859941866e-05,rnhA,"ribonuclease HI, degrades RNA of DNA-RNA hybrids",eco03030  DNA replication
b2007,2441.46717500531,0.944054277818326,0.17907333576530396,5.27188636869766,1.3502867317969101e-07,3.5328507884193396e-07,yeeX,UPF0265 family protein,
b1054,727.9131210660851,0.9436174327330892,0.19926327466714602,4.735531092266401,2.1848220531169897e-06,5.10690123957655e-06,lpxL,lauryl-acyl carrier protein (ACP)-dependent acyltransferase,"eco00540  Lipopolysaccharide biosynthesis, eco01100  Metabolic pathways"
